Date,Open,High,Low,Close,Volume,OpenInt
6/3/2009,284.8,284.95,278.38,278.39,54062,0
6/4/2009,281.39,287.02,278,285.68,51926,0
6/5/2009,287,288.69,283.8,287.23,30157,0
6/8/2009,286.91,286.91,279.88,284.69,27625,0
6/9/2009,283.89,284.11,279.41,280.2,32610,0
6/10/2009,281.5,281.5,272.4,272.4,36164,0
6/11/2009,272.5,275.7,272.14,274.45,29701,0
6/12/2009,272.58,274.94,270.02,274.7,20209,0
6/15/2009,271.01,273.85,270.01,270.01,28624,0
6/16/2009,272,273,265.05,265.05,24894,0
6/17/2009,266.35,269.3,263.87,264.07,30146,0
6/18/2009,266.5,270,264.48,267.57,33314,0
6/19/2009,273.45,273.6,266.01,270.15,29592,0
6/22/2009,266.44,270.23,264.18,264.18,50172,0
6/23/2009,264.25,266.72,263.56,264.38,32257,0
6/24/2009,266.44,269.38,263.25,266.21,27351,0
6/25/2009,263.55,268.64,263.29,267.09,34656,0
6/26/2009,265.15,274.23,265.15,274.23,43998,0
6/29/2009,272,277.9,271.74,277.9,33429,0
6/30/2009,278.7,282.22,274.63,281.7,40986,0
7/1/2009,280.1,281.5,278.51,280.75,15482,0
7/2/2009,277.84,282.48,271.35,271.35,40448,0
7/6/2009,267.78,281.67,266.91,280,43598,0
7/7/2009,278,284.55,277.51,281.91,43227,0
7/8/2009,284.75,285.65,278.06,282.36,60901,0
7/9/2009,285.94,285.94,280.18,281.9,15148,0
7/10/2009,280.33,282.77,278.8,278.8,22639,0
7/13/2009,280.01,296.99,280.01,296.99,55200,0
7/14/2009,295,299.5,288.04,293.49,47262,0
7/15/2009,297.97,298.95,291.35,298,66358,0
7/16/2009,296.5,297.92,293,296.99,26657,0
7/17/2009,292.55,296.67,289.55,294.44,31054,0
7/20/2009,295.44,295.53,289.69,292.49,17794,0
7/21/2009,292.49,294.13,292,292.9,18654,0
7/22/2009,292.86,296.74,288.91,296.74,24154,0
7/23/2009,292.85,300,291.79,300,40793,0
7/24/2009,297.94,302.99,294.02,302.99,22759,0
7/27/2009,301.14,307.5,299.19,307.5,19311,0
7/28/2009,307.7,307.7,303.06,305,21026,0
7/29/2009,302.1,308.19,302.1,306.85,21906,0
7/30/2009,308.01,312.75,305.36,310,24381,0
7/31/2009,306,317.79,306,315.57,18405,0
8/3/2009,317.01,328.15,317.01,328.15,27895,0
8/4/2009,329.75,349.2,325,349.2,53938,0
8/5/2009,347.1,363,345.99,363,79514,0
8/6/2009,350,350,305.62,317.13,100530,0
8/7/2009,322,322.99,307.57,309.46,86302,0
8/10/2009,310.11,313.99,295.33,296.76,95055,0
8/11/2009,295.06,302.33,295.06,296.85,51703,0
8/12/2009,300.05,308.13,299.62,300,27706,0
8/13/2009,303,308.5,300.01,308.5,27024,0
8/14/2009,312.5,315.76,307.3,307.3,32566,0
8/17/2009,300.79,306.79,298.68,299.59,38793,0
8/18/2009,300.51,307.44,298.33,307.44,39185,0
8/19/2009,304.01,312.9,302.5,312.82,29218,0
8/20/2009,312.82,314.45,310.13,314.45,20297,0
8/21/2009,315.9,321.74,312.92,321.74,36046,0
8/24/2009,320.18,332.95,317.78,317.78,33715,0
8/25/2009,317.78,324.81,316.85,324.81,26236,0
8/26/2009,316.68,325.55,316.68,324.9,28851,0
8/27/2009,322.82,329,322.49,327.51,21962,0
8/28/2009,326.7,329.67,319.87,328.3,23095,0
8/31/2009,318.1,329.71,318.1,328.86,28758,0
9/1/2009,324,327.57,321,325.75,42549,0
9/2/2009,324.51,325.75,320.23,324,32723,0
9/3/2009,324.31,324.31,319.94,324,33029,0
9/4/2009,323.99,324,318.92,323.25,23541,0
9/8/2009,323.26,324.24,311.85,318.85,23334,0
9/9/2009,319.41,319.42,312.65,317.72,35273,0
9/10/2009,317.48,318.68,315.09,318.68,32275,0
9/11/2009,318.68,319.96,315.44,319.9,15864,0
9/14/2009,316.15,319.3,315.39,317,22767,0
9/15/2009,316.04,318.79,314.41,314.41,30748,0
9/16/2009,316,320.99,315.44,318.56,29202,0
9/17/2009,316.39,323.28,316.3,316.52,16537,0
9/18/2009,321,324.04,318,318,21496,0
9/21/2009,320,323.24,318.8,318.8,29415,0
9/22/2009,320,321.63,319.51,319.94,18108,0
9/23/2009,319.15,320.99,318,318.35,19109,0
9/24/2009,320.56,324.49,315.95,315.95,27244,0
9/25/2009,318.24,323.42,316.75,316.75,18375,0
9/28/2009,317.25,327.17,317.25,324.86,21731,0
9/29/2009,324.86,334.38,324.86,332.75,22029,0
9/30/2009,334,334,329,329.82,24006,0
10/1/2009,330.01,334,327,327.98,22998,0
10/2/2009,322.75,327.12,318.49,319.85,44943,0
10/5/2009,322.21,330.03,318.69,330.03,19328,0
10/6/2009,326.15,332.8,326.15,332.8,31649,0
10/7/2009,329.65,339.74,328.85,338.9,22785,0
10/8/2009,338.95,347.5,336.59,343.77,39087,0
10/9/2009,344,344,339.02,343.65,18054,0
10/12/2009,342.44,344.76,340.75,343.75,7669,0
10/13/2009,340.65,343.64,338.87,338.87,17553,0
10/14/2009,343.75,345,337.15,337.55,39095,0
10/15/2009,337.55,342.64,337.55,340,17565,0
10/16/2009,335.05,338,333.45,335.94,28612,0
10/19/2009,338.88,340,322.52,336.05,29371,0
10/20/2009,332.99,332.99,324.39,329.41,38018,0
10/21/2009,326.68,331.57,322.63,324.88,16384,0
10/22/2009,325,332.46,323.65,330.7,18979,0
10/23/2009,329.75,333,327.3,329.05,22165,0
10/26/2009,331.3,334.29,326.97,327.63,22819,0
10/27/2009,330.6,330.93,322.5,322.5,14435,0
10/28/2009,324,324.72,316.85,318.05,43500,0
10/29/2009,319.69,338.11,319.69,334.38,44667,0
10/30/2009,330,333.62,321.22,322.7,49821,0
11/2/2009,318.2,329.64,318.2,329.64,20922,0
11/3/2009,328.97,329.45,323.35,329.45,31143,0
11/4/2009,330,334.31,322,322,31936,0
11/5/2009,326.75,330.52,324.34,330.52,56088,0
11/6/2009,327,329.95,323,327.41,46044,0
11/9/2009,330,330,323.88,329.93,54565,0
11/10/2009,326.16,328.17,326.16,327.9,25598,0
11/11/2009,328.27,330.43,327.91,330,14440,0
11/12/2009,327.9,328.78,325.25,325.91,20939,0
11/13/2009,325.56,328.97,324.22,325.15,20978,0
11/16/2009,325.25,331.98,325.25,330.75,25996,0
11/17/2009,330.01,330.01,324,326.63,24056,0
11/18/2009,325.06,329.47,324.59,326.97,26050,0
11/19/2009,326.4,329.32,325.03,326.95,23479,0
11/20/2009,326.95,328.99,326.9,326.9,13508,0
11/23/2009,317.21,331.25,317.21,329.2,24779,0
11/24/2009,328.5,331.38,325.32,328.89,27246,0
11/25/2009,330.77,339.22,330.53,335.55,29811,0
11/27/2009,333.99,338.83,332.78,333.6,25212,0
11/30/2009,336.49,339,332.52,339,36447,0
12/1/2009,340.01,343.06,338,341.82,24775,0
12/2/2009,343,343.68,341.41,341.9,17490,0
12/3/2009,343.74,343.99,340,341,30705,0
12/4/2009,344.77,345.39,338.27,343.85,36815,0
12/7/2009,339.44,344.49,339.44,341.75,24372,0
12/8/2009,339.75,343.99,339.51,342.1,20143,0
12/9/2009,340.25,342.45,337.5,338.75,11371,0
12/10/2009,339.66,340.1,337.43,338.77,10529,0
12/11/2009,339.85,340.4,337,338.89,15589,0
12/14/2009,335.01,340.3,335,338.21,21027,0
12/15/2009,335.75,337.71,333.1,334.8,23308,0
12/16/2009,334.25,334.64,329.01,332.5,30061,0
12/17/2009,332.99,340.24,328,339,42997,0
12/18/2009,335.25,338.22,332,333.9,16554,0
12/21/2009,333.75,335.5,330,335.5,18317,0
12/22/2009,334.73,338.41,333,338.4,14687,0
12/23/2009,334,340.91,333.14,339.05,13458,0
12/24/2009,340,345.34,340,343.7,8183,0
12/28/2009,337.46,345.59,337.46,343.33,15893,0
12/29/2009,343,343.24,340.28,342.05,6599,0
12/30/2009,340.6,342.47,340,340.02,9296,0
12/31/2009,340.02,341,338.01,340,9684,0
1/4/2010,342.9,345,334.13,337.8,40079,0
1/5/2010,338,345.15,338,345.15,35421,0
1/6/2010,345.98,346.54,342.1,346.54,24105,0
1/7/2010,345.25,346.91,342.3,346.5,14375,0
1/8/2010,344.56,345.37,341.03,341.57,15014,0
1/11/2010,342.85,342.86,340.02,340.85,8419,0
1/12/2010,340,342.22,338.3,338.3,13235,0
1/13/2010,338.61,342.03,338.61,341.61,15425,0
1/14/2010,340.11,342.18,339,342.18,14968,0
1/15/2010,340.36,342.36,338.69,338.7,12372,0
1/19/2010,339.5,341.5,339.06,339.87,13271,0
1/20/2010,338.87,339.76,335.58,335.77,17441,0
1/21/2010,336.21,337.69,330.52,333.14,37242,0
1/22/2010,332.01,334.25,328.5,328.88,19765,0
1/25/2010,328.88,333.05,328.88,332.99,23987,0
1/26/2010,332.99,334.46,328.51,328.63,12036,0
1/27/2010,328.5,332.87,328.11,331.87,59685,0
1/28/2010,332,332.19,328,329.53,11943,0
1/29/2010,331,331,325,325.01,11486,0
2/1/2010,328,331.49,325.18,331.49,12420,0
2/2/2010,329,331.6,326.5,331.6,15170,0
2/3/2010,329.25,330.44,328,328,9425,0
2/4/2010,326.63,335.78,326.63,330,30435,0
2/5/2010,327.51,333.68,325.87,333.1,36808,0
2/8/2010,333,334.5,331.35,332.05,29112,0
2/9/2010,335,335.99,333.6,335.82,29354,0
2/10/2010,334.84,336.16,333.83,336.12,20231,0
2/11/2010,336.7,339.89,335.04,338.56,11229,0
2/12/2010,338.56,343.85,337.03,342.95,28669,0
2/16/2010,339.1,342.56,339.1,341.95,15650,0
2/17/2010,342.31,343.48,339.52,340.98,12061,0
2/18/2010,339.51,344.55,339.51,344.53,13673,0
2/19/2010,344.53,348.3,339.12,348.3,19156,0
2/22/2010,348.5,348.56,343.12,345.58,11790,0
2/23/2010,345,349.87,345,348.51,16142,0
2/24/2010,349.49,355.5,346.18,354.91,24616,0
2/25/2010,351.49,355.72,350.55,350.55,13732,0
2/26/2010,352.63,355.95,347.89,352.75,22993,0
3/1/2010,352.93,353.87,350.16,353.16,8112,0
3/2/2010,353.16,355.25,351.93,355.25,12384,0
3/3/2010,355.5,357.15,350.64,351.47,16179,0
3/4/2010,354.28,357.76,351.32,357.55,14549,0
3/5/2010,357.65,358,353.05,358,14762,0
3/8/2010,356.61,362.87,356.61,361.94,9524,0
3/9/2010,359.35,362.35,357.88,359.73,7803,0
3/10/2010,358.49,365,358.12,362.85,13258,0
3/11/2010,362.74,367.29,360.22,364.49,9425,0
3/12/2010,364.58,368,363,366.78,11567,0
3/15/2010,365.02,366.38,363.02,366.38,12587,0
3/16/2010,364.4,372.87,363.88,372.85,8900,0
3/17/2010,372.85,372.85,367.9,371.25,18174,0
3/18/2010,368.53,370.66,365.06,366.87,8800,0
3/19/2010,370.9,374.01,367.62,368.55,26057,0
3/22/2010,367.88,373.64,366.49,369.7,7166,0
3/23/2010,372.07,373,368.5,371.01,6763,0
3/24/2010,371.01,376.36,370.04,373.33,12904,0
3/25/2010,374,376,371.04,372,13693,0
3/26/2010,374.45,374.45,369.36,371.88,7220,0
3/29/2010,370.15,373.89,370.02,372.7,8321,0
3/30/2010,373.33,375,371.76,372.27,9798,0
3/31/2010,369.21,379.05,369.21,374.66,18002,0
4/1/2010,374.85,377.97,373.02,377.97,5884,0
4/5/2010,376,379.28,376,377.98,17447,0
4/6/2010,375.16,379.44,373.21,377.66,13437,0
4/7/2010,378.19,379.35,375.2,378.99,21612,0
4/8/2010,376.3,381.7,376,381.7,13482,0
4/9/2010,379.75,382.8,377.88,382.8,8699,0
4/12/2010,380.34,380.34,376.36,376.9,15180,0
4/13/2010,377.5,379.47,376.55,377.02,11850,0
4/14/2010,377.17,387.72,377.17,387.72,19601,0
4/15/2010,378.99,392.55,378.99,386.4,35285,0
4/16/2010,387.55,391.49,380.43,380.75,20602,0
4/19/2010,376,384.65,376,381.25,34639,0
4/20/2010,381.25,382.52,376.4,378.5,34311,0
4/21/2010,378.12,383.32,375.66,381,36942,0
4/22/2010,378.12,384.91,377.25,384.63,15832,0
4/23/2010,385.75,386.79,384.16,384.52,9227,0
4/26/2010,384.53,389.74,384.53,386.03,18863,0
4/27/2010,384.99,385,378.9,379.18,18100,0
4/28/2010,380.01,382.7,380,382.24,14572,0
4/29/2010,383,385.35,381.3,385.35,16734,0
4/30/2010,384,385,381,382.84,14907,0
5/3/2010,382.84,383.9,380.64,383.89,12634,0
5/4/2010,380.21,382.85,377.21,377.31,16612,0
5/5/2010,375.8,381.48,361.06,366.95,42238,0
5/6/2010,363.5,364.73,350.5,350.5,56602,0
5/7/2010,349.04,357.38,349.04,351.22,69307,0
5/10/2010,362,366.49,352.71,355.8,51274,0
5/11/2010,351.3,358.29,351.3,355.05,34227,0
5/12/2010,358.45,361.2,356.01,360.29,23152,0
5/13/2010,358.35,363.85,358.08,358.08,25941,0
5/14/2010,356.86,361.4,354.8,356.99,35951,0
5/17/2010,357.12,359.01,351.25,353.05,28557,0
5/18/2010,356.5,359.05,346,346.96,41278,0
5/19/2010,344.74,356,341.18,353.16,35242,0
5/20/2010,349.5,352.5,336,336.12,100465,0
5/21/2010,331.25,345.07,326.9,341,47535,0
5/24/2010,341.49,346.41,338.49,339.06,39187,0
5/25/2010,329,344.53,327.11,344.02,52569,0
5/26/2010,346.17,347.21,339.68,340.7,24127,0
5/27/2010,344,348.47,341.85,346.75,27423,0
5/28/2010,343.92,349.97,343.42,345.55,20734,0
6/1/2010,343,348.9,338.62,338.62,19624,0
6/2/2010,339.51,350.72,338.01,350.6,19059,0
6/3/2010,346,351.89,346,348.66,26691,0
6/4/2010,340.15,345,337.03,337.56,26602,0
6/7/2010,345.5,345.56,337.53,338.8,25309,0
6/8/2010,339.53,345.17,337.07,342.86,33014,0
6/9/2010,343.68,344.15,336.5,336.5,23188,0
6/10/2010,340.5,344.71,339.35,344.3,15282,0
6/11/2010,342.11,344.99,338.92,344.4,16740,0
6/14/2010,342.05,349.93,342.05,346.7,15790,0
6/15/2010,346.7,353.97,343.71,351.79,22581,0
6/16/2010,348.05,355.29,348.05,354.68,14907,0
6/17/2010,354.82,354.82,347.36,350.6,12956,0
6/18/2010,349.8,355.92,349.8,354.05,20464,0
6/21/2010,356,358.93,347.43,349.45,17594,0
6/22/2010,356.45,356.46,344.87,345.65,20044,0
6/23/2010,344.65,345.95,342.01,342.99,16237,0
6/24/2010,341.72,349.14,341.72,342.51,15627,0
6/25/2010,342.56,350.51,342.56,350.51,35350,0
6/28/2010,350.51,350.51,345.06,345.24,8233,0
6/29/2010,340.35,346.22,338.45,339.71,26833,0
6/30/2010,339.26,350.25,339.04,340,52988,0
7/1/2010,340.59,344.38,338.57,339.62,44680,0
7/2/2010,340.5,341.48,336.31,337,12899,0
7/6/2010,337.71,340.6,331.74,332.58,37257,0
7/7/2010,330,337.75,321.12,326,115638,0
7/8/2010,327.75,334.22,327,331.83,74073,0
7/9/2010,333.75,347.6,333.55,346.58,41154,0
7/12/2010,346.98,349.6,345.9,347.4,21098,0
7/13/2010,349.54,354.22,348.98,351.34,22437,0
7/14/2010,349,354.34,348,351.94,21754,0
7/15/2010,352.99,352.99,347.06,348.5,17621,0
7/16/2010,345.5,345.78,337.38,337.76,30260,0
7/19/2010,339.37,340.36,335.73,337.33,10254,0
7/20/2010,334.5,343.29,334.5,340,19821,0
7/21/2010,336.15,340.95,334.95,336.95,25837,0
7/22/2010,339.12,342.12,338,341.32,19582,0
7/23/2010,339.75,341.4,337.77,339.28,36405,0
7/26/2010,340.5,348.15,340.5,348.15,23472,0
7/27/2010,348.32,349,341.79,343.22,15987,0
7/28/2010,343.18,343.65,335.1,335.1,10234,0
7/29/2010,338.5,341.26,336.19,337.88,11166,0
7/30/2010,336.92,339.36,334.62,338,12825,0
8/2/2010,342.9,346.86,339.61,345.62,28855,0
8/3/2010,342.55,343.89,340.31,341.79,9358,0
8/4/2010,341.3,346.1,341.19,345.86,15595,0
8/5/2010,341.97,344.73,341.2,342.75,7995,0
8/6/2010,341.4,342.36,335.87,337.89,9027,0
8/9/2010,330,341.99,322,341.99,42349,0
8/10/2010,336.73,338.69,334.84,335,25520,0
8/11/2010,331,332.69,326.13,326.62,33756,0
8/12/2010,322.5,332.25,322.31,331,25628,0
8/13/2010,331,333.35,324.04,324.1,25791,0
8/16/2010,323.35,330.46,323.35,325.2,20145,0
8/17/2010,329.56,335.64,329.56,333.27,26658,0
8/18/2010,333.27,336.52,331.29,331.33,13493,0
8/19/2010,330.33,331.78,326.3,326.62,20473,0
8/20/2010,327.62,332.25,326.24,326.27,19969,0
8/23/2010,327.4,333.54,327.4,327.57,17443,0
8/24/2010,326.07,332.98,325.45,325.45,25508,0
8/25/2010,325.26,331.6,324.66,331.6,16796,0
8/26/2010,328,335,325,326.61,17284,0
8/27/2010,327.6,329.05,325.22,328.52,19767,0
8/30/2010,326.76,327.23,321.08,321.32,12144,0
8/31/2010,322.3,327.72,320.71,327.72,24035,0
9/1/2010,330.45,333.69,321.8,333.6,52143,0
9/2/2010,332,336,330.43,335.76,15695,0
9/3/2010,337.15,339.16,333.87,338.2,14460,0
9/7/2010,337.26,338.74,330.06,330.06,12827,0
9/8/2010,330.42,335.49,329.05,335.49,12241,0
9/9/2010,337.85,339.38,332.55,338.64,12676,0
9/10/2010,337.58,338.04,334.32,336.55,7022,0
9/13/2010,338.08,338.8,331.96,338.8,22300,0
9/14/2010,336.85,338.72,333.89,337.23,22189,0
9/15/2010,335.07,343.91,334.82,343.91,15365,0
9/16/2010,341.74,342.5,337.8,337.8,10568,0
9/17/2010,338.2,342.35,337.3,338.56,16557,0
9/20/2010,339,345.55,336.36,345.55,22547,0
9/21/2010,344.45,346.41,341.81,343.5,16498,0
9/22/2010,342.42,345.42,339.32,341.38,16759,0
9/23/2010,338.1,341.89,336.64,337,22336,0
9/24/2010,340.55,347.48,339.52,347.48,23058,0
9/27/2010,342,347.02,341.59,345,17945,0
9/28/2010,344.5,346.57,342.22,343.5,25667,0
9/29/2010,343.49,347.1,340.49,344.8,19887,0
9/30/2010,346,349.99,343.65,344.59,10978,0
10/1/2010,346.92,347,341.6,346.8,16890,0
10/4/2010,344.49,347.01,339.97,341.6,22125,0
10/5/2010,343.36,348.84,340.02,348.06,22236,0
10/6/2010,343.1,347.94,343.1,344.95,7629,0
10/7/2010,345.09,348.08,341.8,342.23,15108,0
10/8/2010,341.85,344.05,338.86,341.29,17479,0
10/11/2010,340.5,343.71,338.42,343.45,9034,0
10/12/2010,341.3,343.75,338.75,342.26,26694,0
10/13/2010,342.87,344.88,340.7,343.8,8373,0
10/14/2010,343,350.79,343,345.22,21367,0
10/15/2010,347.72,350.94,345.29,345.29,11934,0
10/18/2010,345.26,348.2,342.74,348.2,19939,0
10/19/2010,346.7,347.04,341.4,342.24,14565,0
10/20/2010,344.15,347.13,341.15,346.55,16240,0
10/21/2010,346,348.66,343.24,344.91,21807,0
10/22/2010,347.63,347.63,343.67,345.99,10756,0
10/25/2010,347.1,348,343.89,343.96,13967,0
10/26/2010,342.99,344.86,341.23,343.85,14512,0
10/27/2010,343.7,343.7,339.06,341,11263,0
10/28/2010,342.13,342.14,337.16,337.77,8086,0
10/29/2010,337.98,338.76,332.77,335.02,18211,0
11/1/2010,335.99,338.28,335.04,337.74,15599,0
11/2/2010,340.88,345.82,337.07,345.08,74520,0
11/3/2010,346.15,353,343.7,353,37487,0
11/4/2010,354.49,370.1,353.05,370.1,41835,0
11/5/2010,368.1,368.71,356.11,365,29357,0
11/8/2010,370,373.98,361.93,361.93,21940,0
11/9/2010,363.5,365.15,355.91,357.4,23307,0
11/10/2010,359.25,368.41,358.09,366.5,20666,0
11/11/2010,365,366.9,360.06,360.65,21039,0
11/12/2010,360.43,363.52,359.55,359.6,12734,0
11/15/2010,362.5,366.59,360.42,362.97,23038,0
11/16/2010,360,364.43,357.16,358,24370,0
11/17/2010,359,361.3,352,356.35,11049,0
11/18/2010,359.33,363.49,358.03,359.59,20128,0
11/19/2010,358.6,363.54,358.6,361,15286,0
11/22/2010,359.13,364.06,358.76,362.36,18607,0
11/23/2010,360.41,363.68,356.42,357.05,29072,0
11/24/2010,359,363.38,356.14,358.28,29195,0
11/26/2010,357,358.9,355.4,355.5,18418,0
11/29/2010,354.68,358.07,351.39,356.2,39795,0
11/30/2010,354.15,355.65,350.89,353.49,39735,0
12/1/2010,356.01,356.9,349.97,353,61637,0
12/2/2010,353,361.62,351.81,361.62,38216,0
12/3/2010,358.64,361.22,353.73,361.22,26542,0
12/6/2010,359.17,362.22,357.93,361.5,20171,0
12/7/2010,362.5,364.99,355.76,357.75,23014,0
12/8/2010,357.01,359.59,350,359.59,35514,0
12/9/2010,362.13,362.13,355.51,360.35,30433,0
12/10/2010,363,363.3,356.5,362.68,25504,0
12/13/2010,363.45,369.22,362.95,369.02,46822,0
12/14/2010,369,371.69,366.62,368.05,43466,0
12/15/2010,366.17,372.45,364.39,369.2,49396,0
12/16/2010,371.98,381.87,371.98,377.25,57995,0
12/17/2010,378,380.47,377.33,378,30843,0
12/20/2010,380,380.93,375.37,378.73,21010,0
12/21/2010,381.93,381.93,375.78,380.75,22175,0
12/22/2010,381.82,386,380.33,383.6,17052,0
12/23/2010,383.95,386.87,379.08,379.08,21174,0
12/27/2010,378.01,380.5,377.39,378,16180,0
12/28/2010,377.48,381,374.8,378.85,65133,0
12/29/2010,378.62,381.7,377.38,377.5,19621,0
12/30/2010,376.55,377.51,374.07,374.67,9414,0
12/31/2010,375.33,381.11,374.04,378.13,20320,0
1/3/2011,379.63,390.96,379.44,390.23,39144,0
1/4/2011,391.92,391.92,387.5,390.08,37124,0
1/5/2011,390,393.48,387.72,393.45,21566,0
1/6/2011,393.12,393.87,389.15,389.66,19565,0
1/7/2011,390,393.17,389.43,393.03,19817,0
1/10/2011,390.9,393.99,390.3,392.89,15639,0
1/11/2011,393.63,393.95,391.41,393.22,25318,0
1/12/2011,394.25,395,390.17,391.57,31158,0
1/13/2011,390.61,392.99,389.7,390.08,29050,0
1/14/2011,390,393.35,389.7,393.35,18567,0
1/18/2011,392.87,392.97,390.15,391.68,17289,0
1/19/2011,391.48,391.51,389.96,390.15,24461,0
1/20/2011,390,391.5,389.36,391,22208,0
1/21/2011,391.1,393.31,389.5,392.99,44507,0
1/24/2011,392.89,396,391.97,396,16587,0
1/25/2011,395,403.96,395,401.6,23424,0
1/26/2011,401.56,406.36,399.06,400.8,33989,0
1/27/2011,399.5,401.87,399.5,400.63,8669,0
1/28/2011,401.16,401.42,399.18,399.18,21981,0
1/31/2011,401.01,405.41,400.6,402.5,33549,0
2/1/2011,405.39,405.46,400.75,403.75,21833,0
2/2/2011,401.58,404.3,401.05,401.7,13326,0
2/3/2011,402.5,411.69,402.5,410,41837,0
2/4/2011,410,414.33,409.73,412,19622,0
2/7/2011,411.57,416.92,411.57,414.8,33962,0
2/8/2011,415.84,417.48,411.56,416.05,22477,0
2/9/2011,414.28,417.23,412.92,416.7,12796,0
2/10/2011,415.52,418.18,415.03,416.3,23820,0
2/11/2011,415,419.99,414.56,419.1,14239,0
2/14/2011,419.1,419.1,415.14,416.6,13864,0
2/15/2011,417.25,418.31,416.26,416.26,12178,0
2/16/2011,417.83,418.32,416.71,417.89,21189,0
2/18/2011,418.18,422.83,417.69,422.83,19421,0
2/22/2011,418,421.01,413.4,413.4,25132,0
2/23/2011,412.46,414.97,407.02,407.23,15795,0
2/24/2011,408.25,409.98,402.52,402.8,30397,0
2/25/2011,402.8,411.8,398.66,411.8,16755,0
2/28/2011,412.51,416.51,409.22,415.65,12751,0
3/1/2011,415.01,415.56,403.6,407.25,26489,0
3/2/2011,408.44,409.63,404.45,409.49,23699,0
3/3/2011,411.3,413.25,409.86,412.25,30407,0
3/4/2011,412.25,412.68,409.05,410.42,14849,0
3/7/2011,410.61,412.61,409.62,411.45,8233,0
3/8/2011,411.44,412.17,407.84,409.1,28639,0
3/9/2011,409.4,409.96,408.6,408.65,13177,0
3/10/2011,405.25,408.05,402.47,402.47,18809,0
3/11/2011,400.6,405.99,396.43,403.4,18010,0
3/14/2011,398,401.3,397.2,398.33,11046,0
3/15/2011,389,399.61,389,394.75,22343,0
3/16/2011,395.93,396.82,389.57,391.15,24868,0
3/17/2011,394.1,395.66,391.34,395.2,9821,0
3/18/2011,397.98,402.47,397.11,402.07,24901,0
3/21/2011,405,407.04,404.03,406,18621,0
3/22/2011,406,409.91,405.75,408.53,14216,0
3/23/2011,406.9,406.9,404,405,14792,0
3/24/2011,405.02,405.88,401.98,405.31,9157,0
3/25/2011,405.95,406.51,400.38,401.49,12105,0
3/28/2011,401.35,410.21,401.35,405.12,18123,0
3/29/2011,406.51,409.41,406.23,409,3894,0
3/30/2011,408.94,415,408.94,414.4,8025,0
3/31/2011,414.11,418,412.54,414.45,13888,0
4/1/2011,417,420.89,413.53,420.89,14242,0
4/4/2011,420,420.87,418.07,420.87,17843,0
4/5/2011,418.89,419.16,416.91,419,11343,0
4/6/2011,418.99,423.81,417.85,422.96,13465,0
4/7/2011,424.25,427,419.06,423.5,30477,0
4/8/2011,425,430.26,425,425.68,24929,0
4/11/2011,425.51,426.08,421,425.1,18615,0
4/12/2011,421,422.17,418.3,420.25,9870,0
4/13/2011,421.22,422.26,416.7,417.39,11650,0
4/14/2011,415.86,416.88,414.02,414.57,12307,0
4/15/2011,414.56,414.68,412.9,414.68,16237,0
4/18/2011,410.92,415.33,410.92,414,23989,0
4/19/2011,414.37,414.37,412.65,413.99,11991,0
4/20/2011,414.75,418.11,414,415.2,12763,0
4/21/2011,415.44,417.27,413.85,415.94,8279,0
4/25/2011,412.6,414,411.6,413.52,6111,0
4/26/2011,413.3,415,411.98,413.08,16026,0
4/27/2011,412.96,417.98,410.97,417.98,23414,0
4/28/2011,416.58,419.89,414.98,419.89,23380,0
4/29/2011,417,418.56,415,417.28,11897,0
5/2/2011,417.61,418.39,412.16,416.25,23867,0
5/3/2011,415.5,415.5,412.5,414.42,12552,0
5/4/2011,415.49,415.49,411.72,412.91,11638,0
5/5/2011,411.25,412,409.19,410.09,11440,0
5/6/2011,412.91,414.91,404.17,408.12,28374,0
5/9/2011,407.5,408.02,404.14,405.37,16060,0
5/10/2011,403.66,408.04,403.66,408.04,17481,0
5/11/2011,406.25,408.45,402.7,403.75,18614,0
5/12/2011,402.38,415,402.38,414.5,24334,0
5/13/2011,414.15,414.93,410.75,414.12,18993,0
5/16/2011,413,417.05,413,415.2,43389,0
5/17/2011,410.05,416.75,410.05,416.45,27223,0
5/18/2011,416.85,418.96,416.42,418.5,17971,0
5/19/2011,420,420,416,418.75,12444,0
5/20/2011,417.18,418.74,414.42,414.42,16821,0
5/23/2011,411.12,415.96,409.99,412.95,26443,0
5/24/2011,413.9,417.9,413.4,414.98,19470,0
5/25/2011,414.56,416.56,411.57,414.51,14671,0
5/26/2011,413.5,413.5,406.03,411.2,22607,0
5/27/2011,411.51,413.82,409.4,412.98,8798,0
5/31/2011,413,414.97,408.61,413.67,16158,0
6/1/2011,411.75,415.99,408.82,409.72,29460,0
6/2/2011,411.7,414.4,406,414.4,17038,0
6/3/2011,412.03,413.22,409.69,412.25,13986,0
6/6/2011,410.51,411.17,407.99,409,25942,0
6/7/2011,410.89,411.09,407.23,407.32,12518,0
6/8/2011,406.1,410.08,405.6,405.66,27612,0
6/9/2011,406.25,408.43,405.65,407.56,13725,0
6/10/2011,406.23,406.92,403,404.5,26115,0
6/13/2011,405.53,409.75,399.24,401,27235,0
6/14/2011,403,403.04,396.5,398.1,36634,0
6/15/2011,396.12,398,390.96,393.13,27804,0
6/16/2011,393.68,398.31,390.67,391.66,30559,0
6/17/2011,393.46,395.94,388.51,391.2,27815,0
6/20/2011,391.05,391.05,388.35,388.84,20369,0
